,title,keywords,period,ratio
426,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2023-04-01,0.05648
427,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2023-05-01,0.0737
428,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2023-06-01,0.29853
429,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2023-07-01,0.78269
430,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2023-08-01,0.75181
431,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2023-09-01,0.09159
432,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2023-10-01,0.01927
433,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2023-11-01,0.04957
434,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2023-12-01,0.02498
435,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2024-01-01,0.01283
436,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2024-02-01,0.0076
437,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2024-03-01,0.04155
438,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2024-04-01,0.05061
439,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2024-05-01,0.0521
440,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2024-06-01,0.4917
441,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2024-07-01,0.59896
442,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2024-08-01,0.89509
443,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2024-09-01,0.46844
444,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2024-10-01,0.02367
445,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2024-11-01,0.01844
446,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2024-12-01,0.01259
447,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2025-01-01,0.00795
448,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2025-02-01,0.01441
449,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2025-03-01,0.01598
450,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2025-04-01,0.03418
451,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2025-05-01,0.03973
452,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2016-01-01,0.00227
453,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2016-02-01,0.00179
454,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2016-03-01,0.00326
455,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2016-04-01,0.00471
456,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2016-05-01,0.00586
457,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2016-06-01,0.00783
458,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2016-07-01,0.00571
459,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2016-08-01,0.00406
460,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2016-09-01,0.00452
461,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2016-10-01,0.00397
462,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2016-11-01,0.00381
463,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2016-12-01,0.00286
464,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2017-01-01,0.00225
465,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2017-02-01,0.00187
466,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2017-03-01,0.00349
467,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2017-04-01,0.0044
468,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2017-05-01,0.00494
469,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2017-06-01,0.00581
470,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2017-07-01,0.00478
471,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2017-08-01,0.00421
472,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2017-09-01,0.00422
473,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2017-10-01,0.00375
474,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2017-11-01,0.00364
475,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2017-12-01,0.00315
476,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2018-01-01,0.00243
477,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2018-02-01,0.00194
478,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2018-03-01,0.00329
479,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2018-04-01,0.00495
480,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2018-05-01,0.00553
481,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2018-06-01,0.00547
482,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2018-07-01,0.00614
483,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2018-08-01,0.00422
484,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2018-09-01,0.00418
485,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2018-10-01,0.00412
486,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2018-11-01,0.00413
487,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2018-12-01,0.0029
488,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2019-01-01,0.00268
489,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2019-02-01,0.00232
490,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2019-03-01,0.00393
491,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2019-04-01,0.00509
492,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2019-05-01,0.00581
493,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2019-06-01,0.00641
494,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2019-07-01,0.00504
495,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2019-08-01,0.00414
496,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2019-09-01,0.0039
497,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2019-10-01,0.00415
498,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2019-11-01,0.00397
499,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2019-12-01,0.00325
500,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2020-01-01,0.00287
501,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2020-02-01,0.00347
502,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2020-03-01,0.00536
503,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2020-04-01,0.00633
504,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2020-05-01,0.00657
505,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2020-06-01,0.00781
506,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2020-07-01,0.00697
507,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2020-08-01,0.00725
508,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2020-09-01,0.00601
509,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2020-10-01,0.00536
510,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2020-11-01,0.00507
511,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2020-12-01,0.00465
512,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2021-01-01,0.00357
513,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2021-02-01,0.00298
514,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2021-03-01,0.00513
515,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2021-04-01,0.00693
516,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2021-05-01,0.00747
517,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2021-06-01,0.00772
518,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2021-07-01,0.00594
519,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2021-08-01,0.00561
520,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2021-09-01,0.00572
521,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2021-10-01,0.00637
522,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2021-11-01,0.0058
523,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2021-12-01,0.00435
524,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2022-01-01,0.00314
525,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2022-02-01,0.00286
526,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2022-03-01,0.00482
527,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2022-04-01,0.0062
528,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2022-05-01,0.00687
529,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2022-06-01,0.00736
530,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2022-07-01,0.006
531,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2022-08-01,0.00541
532,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2022-09-01,0.00528
533,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2022-10-01,0.00616
534,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2022-11-01,0.00623
535,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2022-12-01,0.00458
536,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2023-01-01,0.00277
537,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2023-02-01,0.00326
538,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2023-03-01,0.00484
539,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2023-04-01,0.00664
540,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2023-05-01,0.00827
541,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2023-06-01,0.00852
542,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2023-07-01,0.0063
543,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2023-08-01,0.00644
544,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2023-09-01,0.00585
545,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2023-10-01,0.00611
546,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2023-11-01,0.00656
547,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2023-12-01,0.00385
548,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2024-01-01,0.00341
549,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2024-02-01,0.00287
550,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2024-03-01,0.00435
551,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2024-04-01,0.00709
552,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2024-05-01,0.00783
553,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2024-06-01,0.00766
554,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2024-07-01,0.00628
555,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2024-08-01,0.00532
556,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2024-09-01,0.00516
557,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2024-10-01,0.00518
558,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2024-11-01,0.00475
559,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2024-12-01,0.00329
560,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2025-01-01,0.00263
561,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2025-02-01,0.00255
562,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2025-03-01,0.00359
563,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2025-04-01,0.00432
564,병충해,"병충해, 농작물 병충해, 해충 피해, 작물 병충해, 농약 방제, 농작물 해충, 병충해 예방법, 병충해 발생, 병충해 방제, 농사 병충해",2025-05-01,0.00501
